index,Review
281,"Sampai usia 15 bulan anak ku masih minum morinaga bmt,alhamdulillah sehat trus dan ndut..."
282,"""Anak Generasi Platinum Sang Juara""Sejak masa cuti saya habis - Roy berumur 3 bulan - selain ASIP, saya berikan BMT Platinum. Awalnya saya tanya pada  teman - teman dan mereka merekomendasikan produk Morinaga. Saya juga survey komposisi beberapa merk sufor. Dan pilihan saya ""Morinaga"". Alasannya saya ingin memberikan susu dengan nutrisi yang tepat agar tumbuh kembang anak saya optimal.Alhamdulillah saat ini Roy berumur 10 bulan. Tumbuh kembangnya bagus sesuai masanya, sehat… Lihat selengkapnya"
283,"KOMPETISI TESTIMONI : MORINAGA PLATINUM "" Anak Generasi Platinum Sang Juara "" Nama jagoan saya juan capo ginting..usianya skg sudah 2 tahun 10 bulan.dia masuk play group si usia 2 tahun..di dlm usianya yg masih kecil tapi badan dan pintarnya melebihi teman2 seusianya..dia cpt menghafal dan pintar dlm mencerna bahasa yg di sampaikan.saya sbagai bundanya smp saat ini puas dan berterima kasih kpd susu chilkid dr morinaga.."
284,Anak Generasi Platinum Sang JuaraSetelah diberi ASI Eksklusif lanjutkan dengan Susu Formula dari Morinaga Platinum supaya bayi tetap sehat..
285,Mlm saya mau tanya morinaga yg coklat ada gk
286,Morinaga platinum the best bnget..... ank sya mulai 0 -6 bln mnum BMT morinaga platinum.. skrg d lnjutin sma CHILMIL morinaga platinum.. ank sya mkin lincah.....
287,"Sy mau tanya,sux itu trthn brp jm ya"
288,Saya sudah kirim nota bmt morinaga dari sebulan yang lalu katanya notanya sudah sampai tp sampai sebulan nya lagi g ad hadiah sampai ke rumah saya Tlg kerja samanya terima kasih
289,msh ada  hadiah buat penukaran sendok chilkid gk ya...mohon infonya
290,"Bunda knpa ya anak ku dri usia 11buln smpai usia 1thn/9 bulan ko smnjak mnum susu morinaga platinum jdi mlas mkan,aku mnta solusinya dong bunda.."
291,"Anakku pake morinaga BMT platinum krn ASI ku kurang, anakku skg udh 3 bln dan perkembangannya melebihi anak seumurnya."
292,"""Anak Generasi Platinum Sang juara""Terimakasi Kalbe, Terimakasi Morinaga telah membantu tumbuh kembang princess Naura ku....sehingga menjadi anak multi talenta..."
293,"""Anak Generasi Platinum Sang Juara"" Putra saya Jovindra(18bln) konsumsi asi eksklusif sampai usia 9 bulan, sejak awal minum sufor saya percayakan pada morinaga.kandungan kolin, AAL, Zat besi dan laktulosa prebiotik yg lengkap membuat saya yakin morinaga adalah susu terbaik untuk anak saya dlm tumbuh kembang nya menjadi anak yg sehat dan cerdas. Terima kasih untuk susu morinaga!"
294,"""Anak Generasi Platinum Sang Juara""Tak terasa anak ku yang pertama & kedua bulan Juni (tgl 05 & 20) ini beranjak 3 tahun dan yang kedua 1 tahun . Dari awal selain ASI yang aku berikan, BMT sampai Chilkid pun tak lupa aku berikan. Melihat mereka tumbuh kembang dan cerdas karena langsung menangkap apa yang kami ajarkan rasanya sangat senang sekali,bahagia rasanya memiliki buah hati yang cerdas walaupun kadang sesekali ada perbuatan mereka yang membuat kita kesal itu adalah hal… Lihat selengkapnya"
295,bikin anak saya tumbuh cerdas
296,"Halloo MP.... Baby Raffa setelah ASI eksklusif 6 bulan, saya memutuskan untuk memberikan pendamping MP, selagi saya diluar rumah.. Alhamdulillah.. lBaby Raffa suka dan tidak ada masalah seperti yang saya takutkan sebelumnya... Thank you MP"
297,"buat Adm Morinaga,, saya mau tanya untuk susu child-school vanila kok stoknya ngakk ada ya sudah 2 bulan loh,, saya sdh cari kemana2 di supermarket batam kosong semua,, kira2 kapannya susu nya ada??? ,, tolong di info kannya adm,, terima kasih"
298,Dari usia 6bulan sampe skg menuju 10 bulan anakku pake morinaga.. ga takut berat badannya kurang.
299,2 anakku minum susu morinaga smp skrg. Alhamdulilah....pencernaannya lancar n gizi terpenuhi
300,Makasi korinaga..Hadiah ny sudah sampai...
301,Banyak tips2 untuk ibu n anak...
302,Bagus untuk bayi baru lahir...pencernaannya lancar...
303,"Morinaga platinum bkin anak aktif,cerdas ato cpt paham dgn apa yg diajarkan,kekebalan tubuh kuat,,,"
304,Please info nya...selain utk kecerdasan BMT PLATINUM 0-6bln apa bisa utk menmbh berat bdn baby? Thks before 
305,"Morinaga Platinum Moricare ""SEMPURNA """
306,"saya jg sama kyk bunda mela munjilani, smpai sekarang udh sebulan hadiah yg kosong blm dikirim jg.. udh sms ke jktnya lgsg.. sm yg kumpulin struk jg blm dikirim hadiahnya.."
307,"Selamat malam morinaga, anak z mengkonsumsi BMT morinaga sejak umur 3 bulan sampai sekarang, alhamdulillah berat badan makin bertambah n padat, anaknya jg lucu2 sudah umur 5 bln..makasih ya? Morinaga."
308,Mkasii morinaga... anak saya Gresyfa dari umur 4 blan smp skr mnm susu morinaga.. slhamdulillah berat badan nambah.. jarang sakit.. aktif.. n pencernaan juga g ada masalah..
309,"alhamdulillah anak sy dr lahir minum mp mpe skrg dh umur 4,9 bln ,mp mantap"
310,Bagus
311,"""ANAK GENERASI PLATINUM SANG JUARA""Dear Morinaga, perkenalkan nama anak saya Gina Evolet Noelia, sejak lahir saya memberikan susu BMT Platinum untuk anak saya, dan sekarang di usia 7 bulannya dilanjutkan dengan Chil-mil Platinum. sampai usia 7 bulan dan hampir menginjak usia 8 bulan, anak saya belum pernah sakit dan sangat baik perkembangannya dari hari ke hari. ini berkat mengkonsumsi produk susu Morinaga yang kandungan gizinya  tinggi untuk tumbuh kembang anak juga mengand… Lihat selengkapnya"
312,Thank's 4 morinaga platinum semoga kedepan anak2 qu akan menjadi generasi yg platinum.amin
313,"Terima kasih morinaga,, anakku tmbuh shat n' smkin cerdas"
314,"""ANAK GENERASI PLATINUM SANG JUARA""28 April 2014 pukul 13:28“ANAK GENERASI PLATINUM SANG JUARA” (mohon minta Like nya setelah membaca note ini yah, terimakasih banyak  )… Lihat selengkapnya"
315,Selamat siang morinaga.. putri sy amira sjk umur 3 buln konsumsi morinaga alhmdulillh smp skrg 11 bln. sukses selalu
316,Oke
317,Kpn diadain kontes foto baby morinaga nih?hehe
318,membantu anakku berkembang dengan cerdas
319,I like morinaga....
