userId,username,date,content,tweetId,replyCount,retweetCount,likeCount,inReplyToUser,mentionedUsers,hashtags,Sentiment,Confidence
1.26E+18,uniexol_,2023-04-27 19:14:36+00:00,mimin permisi aku udah checkin online tapi di boarding ga ada nomor gate nya gimana ya makasih superairjet,1.65E+18,1,0,0,,['SuperAirJet'],,negative,0.776661813
1.54E+18,SriwijayaVerse,2023-04-27 19:04:04+00:00,viral ac pesawat mati nyaris 2 jam dirut super air jet minta maaf https co ptqva22daj,1.65E+18,0,1,0,,,,neutral,0.882713556
3289823694,yourluvo,2023-04-27 16:33:53+00:00, superairjet mikikromaripli livendri hi ka tolong balas dm ya,1.65E+18,1,0,0,SuperAirJet,"['SuperAirJet', 'mikikromaripli', 'Livendri']",,neutral,0.998960972
1.13E+18,mengbabysvn,2023-04-27 15:00:42+00:00, superairjet selamat malam boleh cek dm ,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998528004
1.31E+18,SuperAirJet,2023-04-27 13:02:06+00:00, youraleeaa halo ka mohon maaf tiket dibatalkan oleh maskapai dan telah diajukan refund ke travel agent silahkan konfirmasi ke agent untuk pengembalian dananya ,1.65E+18,1,0,0,YourAleeaa,['YourAleeaa'],,neutral,0.998909116
79126299,heidy_alkaff,2023-04-27 12:15:05+00:00,thanks to pramugari super air jet yg gue lupa tadi namanya siapa yg bolak balik ngecek ke bangku gue kalo gue baik2 aja selama penerbangan tadi karna pas dia meragain standar keselamatan dia persis bediri di samping gue jadi dia liat gue nangis sambil tremor gak berenti2 ,1.65E+18,0,0,0,,,,negative,0.993076205
1.23E+18,YourAleeaa,2023-04-27 11:56:00+00:00, superairjet kode bookung dmpkek no penerbangan iu 827 amp iu 318 dibatalkan oleh pihak maskapai ,1.65E+18,1,0,0,SuperAirJet,['SuperAirJet'],,neutral,0.999056637
1.31E+18,SuperAirJet,2023-04-27 11:15:57+00:00, youraleeaa halo ka mohon lampirkan kode booking dan no tiket untuk kami lakukan pengecekan,1.65E+18,1,0,0,YourAleeaa,['YourAleeaa'],,neutral,0.998967528
1.23E+18,YourAleeaa,2023-04-27 11:09:59+00:00,tolong dong ini superairjet kenapa tiba tiba cancel penerbangan tgl 30 april dan ga tersedia sampe tgl 4 mei ,1.65E+18,1,0,0,,['SuperAirJet'],,negative,0.995981455
32840117,yanryp,2023-04-27 07:50:46+00:00, kegblgnunfaedh superairjet tolong dibalas dm min dari pagi dikirim ,1.65E+18,0,0,0,kegblgnunfaedh,"['kegblgnunfaedh', 'SuperAirJet']",,negative,0.775082529
4845721825,OhSehan77,2023-04-27 06:57:27+00:00, superairjet nyesel asli delay gak ada confirm apa apa petugas nya juga gak ada di counter ruang tunggu ini penumpang udah numpuk,1.65E+18,1,0,0,,,,negative,0.999536872
79195747,Intanfkm,2023-04-27 06:10:58+00:00, superairjet min mau tanya bisa gak bagasi saya sama suami digabung totalnya jadi 40kg jadi gak terpisah per org 20kg kami dalam jadwal penerbangan yang sama,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.960198581
250564487,ElArsene,2023-04-27 05:44:16+00:00, superairjet ini barang bagasi ga nyampe kota tujuan gimana ngurusnya ,1.65E+18,0,0,0,,['SuperAirJet'],,negative,0.997641921
1.45E+18,bbutterski,2023-04-27 05:41:44+00:00,demi allah gue mah anti banget emang make maskapai jelek sriwijayaair kepaksa gara2 ke belitung cuma ada sriwijaya lion ama super air jet jelek lo mending tutup aja sumpah,1.65E+18,0,0,0,,['SriwijayaAir'],,negative,0.999351442
1.43E+18,___efelin,2023-04-27 05:40:28+00:00, reinbou34 super air jet sangat red flag bg turbulensi nya buat tobat seketika,1.65E+18,0,0,0,reinbou34,['reinbou34'],,neutral,0.956435502
2439678853,mikikromaripli,2023-04-27 04:12:11+00:00, superairjet livendri terus kalau udh dikasih bakalan di kompensasi gak tiket kai bandara yg udah di beli ,1.65E+18,0,0,0,SuperAirJet,"['SuperAirJet', 'Livendri']",,negative,0.879418433
420011025,drfhadilla,2023-04-27 03:25:07+00:00, superairjet min cek dm yaa,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998996794
1.28E+18,syeonuayo,2023-04-27 02:08:23+00:00,jadi waktu berangkat dari palembang ke jakarta sebenernya pilihan tiketnya banyak dari super air jet citilink batik sama lion cuma menimbang dari berita dan pengalaman sebelumnya akhirnya mutusin buat naik pelita air kesan awal yang dikasih staff staffnya cukup ramah,1.65E+18,1,0,0,syeonuayo,,,positive,0.987174034
1.31E+18,SuperAirJet,2023-04-27 00:32:28+00:00,hai kak mikikromaripli livendri mohon maaf atas ketidaknyamanannya mohon informasikan kode booking melalui dm untuk kami lakukan pengecekan lebih lanjut terima kasih,1.65E+18,2,0,0,mikikromaripli,"['mikikromaripli', 'Livendri']",,neutral,0.998901367
1.29E+18,didikanwarnet,2023-04-26 21:45:50+00:00,pramugarinya super air jet cakep cakep yhh ,1.65E+18,1,0,1,,,,positive,0.997453988
786811682,bloomylilyby,2023-04-26 16:25:33+00:00, superairjet cek dm yaa min thanks,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998489261
78565553,tigiRED,2023-04-26 15:36:25+00:00, imanlagi sampai skrng masih nyaman pke superairjet perbandinganya sm si merah sujet ini entah kenapa berasa bersih aja klo bandinginya sm citilink ya beda kelas,1.65E+18,0,0,0,imanlagi,"['imanlagi', 'SuperAirJet']",,positive,0.994273126
1.01E+18,nginjektahu,2023-04-26 14:12:26+00:00, superairjet min bisa cek dm terima kasih,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998956561
1.31E+18,SuperAirJet,2023-04-26 14:07:43+00:00, dazzlingtaejoon hai ka cek dm ya ka,1.65E+18,0,0,0,dazzlingtaejoon,['dazzlingtaejoon'],,neutral,0.997793794
8.31E+17,dazzlingtaejoon,2023-04-26 14:00:54+00:00, superairjet cek dm pls,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.998419642
2439678853,mikikromaripli,2023-04-26 13:46:17+00:00,super air jet brengsek jadi susah gw di bandara ,1.65E+18,0,0,0,,,,negative,0.999524474
60279896,aanyis,2023-04-26 13:12:20+00:00,pertama kali naik super air jet pramugarinya ngga hafal instruksi ke penumpangnya tapi yaudah lah penumpang dah hafal instruksi apose apose keknya ,1.65E+18,0,0,0,,,,positive,0.990541399
169773061,AsgardWhale,2023-04-26 11:50:50+00:00,baru pertama naik super air jet untungnya ac nyala selama perjalanan,1.65E+18,0,0,0,,,,positive,0.836120665
2439678853,mikikromaripli,2023-04-26 11:05:41+00:00, livendri superairjet bener banget njir,1.65E+18,1,0,0,Livendri,"['Livendri', 'SuperAirJet']",,negative,0.994165003
1.61E+18,yosephuspr,2023-04-26 10:57:07+00:00,halo halo superairjet https co d4uatz1cap,1.65E+18,0,0,0,yosephuspr,['SuperAirJet'],,positive,0.698093474
56391072,imanlagi,2023-04-26 10:55:31+00:00,buat gue yg tulang paha nya panjang seatnya super air jet ini mentok tapi seragam fa nya baguss ya https co vcgmdpt7o1,1.65E+18,2,0,9,imanlagi,,,positive,0.995905161
56391072,imanlagi,2023-04-26 10:50:57+00:00,iseng pulang naik super air jet penasaran katanya pramugrarinya cantik cantik https co 1pyt1ibsn9,1.65E+18,18,1,23,,,,positive,0.86379385
2439678853,mikikromaripli,2023-04-26 10:50:53+00:00, superairjet kalau ngubah schedule enteng banget kalau kaya gini segala kerugian ditanggung siapa https co ntwf0o9ool,1.65E+18,0,0,0,,['SuperAirJet'],,negative,0.997990608
1.61E+18,yosephuspr,2023-04-26 09:38:22+00:00,2 kali naik superairjet 2x delay cgk nyia nyia cgk,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.596144736
1.31E+18,SuperAirJet,2023-04-26 09:28:13+00:00, geositompul hai ka boleh cek dmnya ka,1.65E+18,0,0,1,geositompul,['geositompul'],,neutral,0.998857379
1.31E+18,SuperAirJet,2023-04-26 09:18:43+00:00, blanc_aura silahkan cek dm yaa kak,1.65E+18,0,0,0,blanc_aura,['blanc_aura'],,neutral,0.998087168
704639527,geositompul,2023-04-26 09:17:25+00:00,halo min boleh tolong cek dm ya terima kasih superairjet,1.65E+18,1,0,1,,['SuperAirJet'],,neutral,0.999013543
61878818,blanc_aura,2023-04-26 09:15:10+00:00, superairjet tolong cek dm ka,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.999066532
1.10E+18,eaJIynn,2023-04-26 07:22:39+00:00, superairjet lionairgroup pelayanannya buruk sekali sangat slow respon tolonglah balas dm atau gak balas wa nya urgent nihh,1.65E+18,0,0,0,,"['SuperAirJet', 'lionairgroup']",,negative,0.99922204
1388567274,penasultra_id,2023-04-26 05:53:23+00:00,jurus jitu super air jet dalam menghadapi arus balik lebaran https co ldrlipbu8c,1.65E+18,0,0,0,,,,neutral,0.998135448
1279917811,AbrorWicaksono,2023-04-26 05:42:25+00:00,twitter please do your magic kemarin gk sempat minta username sosmed kakaknyaaa pliss semoga bisa sampe ke kakak pramugarinya twitterdoyourmagic superairjet https co srvml88hko,1.65E+18,0,0,0,,,"['twitterdoyourmagic', 'superairjet']",positive,0.722474933
169773061,AsgardWhale,2023-04-26 05:31:09+00:00,pesawat super air jet ini bekas sriwijaya air ya ,1.65E+18,0,0,0,,,,neutral,0.99846673
1568125944,asalajeluanjeng,2023-04-26 04:56:03+00:00, superairjet cek dm minn,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998890221
1.31E+18,SuperAirJet,2023-04-26 04:03:06+00:00,hai kak lynxx892 mohon maaf atas kendala yang terjadi silakan informasikan kode bookingnya melalui dm terima kasih ,1.65E+18,0,0,1,Lynxx892,['Lynxx892'],,neutral,0.998879254
778618159,Lynxx892,2023-04-26 03:52:35+00:00, superairjet kak ini kenapa ga bisa online check in ya boleh tolong cek ,1.65E+18,1,0,1,,['SuperAirJet'],,neutral,0.99029541
1.31E+18,SuperAirJet,2023-04-26 02:44:35+00:00,hai kak livendri mohon maaf atas ketidaknyamanannya silakan informasikan kode booking melalui dm untuk pengecekan lebih lanjut terima kasih ,1.65E+18,1,0,0,Livendri,['Livendri'],,neutral,0.998868346
1.31E+18,SuperAirJet,2023-04-26 01:45:02+00:00, winnerchelseafc hai checkin online melalui website atau aplikasi superairjet 12 jam sampai 45 menit sebelum berangkat ,1.65E+18,0,0,0,WinnerChelseaFC,['WinnerChelseaFC'],,neutral,0.998700738
61985970,Livendri,2023-04-26 00:56:15+00:00, superairjet suka2 merubah waktu penerbangan dan seat yang sudah dibeli iu 940 superairjet curang,1.65E+18,5,0,1,,['SuperAirJet'],['Superairjet'],negative,0.992309093
1283365902,WinnerChelseaFC,2023-04-26 00:53:47+00:00, superairjet hallo admin bisa dijelaskan cara online check in dan waktu online check in berapa hari dari jadwal keberangkatan thx,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.997999966
1.04E+18,tsnaapp,2023-04-25 20:51:04+00:00,first time pilih superairjet langsung dibuat kapok wkwk,1.65E+18,0,0,0,tsnaapp,,,negative,0.994719625
1.65E+18,mbahucup16254,2023-04-25 15:53:42+00:00, superairjet apakah memang biaya pengembalian atau refunf di kenakan biaya pemotongan 50 wow sungguh luar biasa yaa keuntungan nya sedangkan saya berusaha untuk mengubah jadwal bukan batal dan saya sudah chat mohon mohon di tokped ada kesalahan pemilihan ganti jadwal di tokped https co zwvoo4qwek,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.583355546
1.41E+18,deyyy2005,2023-04-25 11:26:56+00:00, superairjet bagasi hilang ada penggantian ga ya min cape bgt pertama kali naik super air jet malah gini,1.65E+18,1,0,0,,['SuperAirJet'],,negative,0.998656869
973367755,VanessRandy,2023-04-25 11:04:41+00:00, superairjet min tolong cek dm ,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.999015212
1.01E+18,cawisinthehouse,2023-04-25 10:48:36+00:00,knp ya pengalamanku naik super air jet gapernah bagus ,1.65E+18,2,0,0,,,,positive,0.980521441
1263705361,nittttaaaaa,2023-04-25 10:00:00+00:00,anjir pramugari super air jet cakep cakep bgt gilak ngeliat mereka pas di waiting room lewat anjir coi ,1.65E+18,0,0,1,,,,positive,0.578152657
116474589,panjinugrho,2023-04-25 09:44:09+00:00,nyoba naik super air jet hasilnya seger buger,1.65E+18,0,0,0,,,,positive,0.990681887
8.77E+17,luchaaai,2023-04-25 09:37:35+00:00,super air jet ini super juga delaynya ,1.65E+18,0,0,0,,,,negative,0.914726794
391994744,wikiiiii05,2023-04-25 06:26:14+00:00, superairjet cek dm min ,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998949111
1.31E+18,SuperAirJet,2023-04-25 05:21:39+00:00,hai kak artilliere dm belum kami terima silakan kirimkan kembali terima kasih ,1.65E+18,0,0,0,artilliere,['artilliere'],,neutral,0.998041093
1.31E+18,SuperAirJet,2023-04-25 04:28:24+00:00,hai kak imsoojiii dm sudah kami balas silakan dicek ya ,1.65E+18,0,0,0,imsoojiii,['imsoojiii'],,neutral,0.999113619
1.43E+18,imsoojiii,2023-04-25 03:34:43+00:00,tolong cekdm ya superairjet,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.998294055
1.28E+18,mintc00kie,2023-04-25 03:29:32+00:00, superairjet min tanya dong saya coba cekin online tp tulisannya itinerary not eligible for check in tu kenapa ya booking code,1.65E+18,0,0,0,,['SuperAirJet'],,negative,0.939599574
371163488,JFionita,2023-04-25 02:59:46+00:00, superairjet hi kak mohon info mengenai bagasi di dm ya kak thankss,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998891652
1.04E+18,tsnaapp,2023-04-25 02:46:43+00:00, superairjet min cdm,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.996038079
1.31E+18,SuperAirJet,2023-04-25 02:01:25+00:00, pithermangin halo ka untuk refund dikembalikan full dari maskapai dan kembali ke pembayaran awal tiket,1.65E+18,0,0,0,PitherMangin,['PitherMangin'],,neutral,0.998594224
1283365902,WinnerChelseaFC,2023-04-25 00:27:24+00:00, superairjet hallo bisa dijelaskan cara online check in dan waktu online check in berapa hari dari jadwal keberangkatan thx,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998243093
1.65E+18,PitherMangin,2023-04-24 16:18:13+00:00, superairjet min mau tanya perihal refund kalau jadwal dipindahkan oleh maskapai,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.998333275
1.61E+18,kkensjen,2023-04-24 13:42:17+00:00,simping over super air jet pramugari cakep² woi ,1.65E+18,1,0,1,,,,positive,0.998605192
1247843492,Barantan_RI,2023-04-24 13:32:46+00:00,kali ini pejabat karantina yang bertugas di wilayah kerja bandara internasional achmad yani melakukan pemeriksaan fisik dan kesehatan terhadap 4 kg sbw senilai 80 juta rupiah milik martinus asal semarang sebelum dikirim ke batam menggunakan super air jet https co ukkg1lgjac,1.65E+18,1,0,1,Barantan_RI,,,neutral,0.998651922
470918390,sinagaaagaa,2023-04-24 13:04:33+00:00, superairjet silahkan balas dm saya,1.65E+18,0,0,0,SuperAirJet,['SuperAirJet'],,neutral,0.998893559
488147910,dypvy,2023-04-24 12:29:29+00:00,first time naik super air jet gaenak bgt kapokkk mending citilink dah https co qcqfcgltlt,1.65E+18,0,0,0,,,,negative,0.996114254
1.31E+18,gbewog,2023-04-24 10:02:21+00:00,asem sama aja delay kemarin super air jet hampir 3 jam ini batik air entah berapa lama delay https co dme0kxmgfl,1.65E+18,0,0,0,,,,negative,0.966461241
191347629,aulaityuri,2023-04-24 06:54:23+00:00,balikpapan transit shotonoppo kalimantan mudik kaltim kaltara borneo superairjet https co iarle6vui5,1.65E+18,1,0,0,aulaityuri,,"['ShotonOPPO', 'kalimantan', 'mudik', 'kaltim', 'kaltara', 'borneo', 'superairjet']",neutral,0.996068954
1.62E+18,25Kesatria,2023-04-24 06:51:10+00:00, superairjet mhn di jelasin https co rcd5nlcagc,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.996920943
1.25E+18,aliviaaaprm,2023-04-24 06:43:27+00:00, pacarshawnpeter super air jet jg not good krn suka delay lamaaaa dua bersaudara itu sm sj yh,1.65E+18,1,0,0,pacarshawnpeter,['pacarshawnpeter'],,negative,0.995728195
1.45E+18,FrestySusilo,2023-04-24 06:19:04+00:00,hai airasia_indo airasia tolong pencerahannya aku baru saja booking tiket super air jet superairjet lewat aplikasi anda setelah aku byr tdk ada kode booking ataupun notifikasi yg di berikan coba hubungi cs melalui boo susah sekali ya ini aku lampirin bukti transaksinya https co mtycmxfvb0,1.65E+18,0,0,0,,"['airasia_indo', 'airasia', 'SuperAirJet']",,negative,0.741622627
1.31E+18,SuperAirJet,2023-04-24 05:35:35+00:00, sinagaaagaa hai kak mohon maaf atas ketidaknyamanannya bisa dibantu kirimkan kode bookingnya melalui dm terimakasih,1.65E+18,1,0,0,sinagaaagaa,['sinagaaagaa'],,neutral,0.998254359
313176263,ikofurqonmas,2023-04-24 04:41:12+00:00, gibraltarnc superairjet mantu idaman ne ,1.65E+18,0,0,1,GibraltarNc,"['GibraltarNc', 'SuperAirJet']",,positive,0.546027482
1.65E+18,mbahucup16254,2023-04-24 04:38:25+00:00, superairjet kak tolong bantu saya kak ini ada kesalah fahaman antara tokopedia dan saya saya hanya ingin mengubah tgl berangkat saya namun oleh pihak tokopedia di batalkan https co 29mty0wtnd,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.914825439
8.34E+17,karantinasmg,2023-04-24 04:30:59+00:00,kini lagi tren sbw emas putih sebagai menu pelengkap lebaran memiliki sejuta manfaat bagi kesehatan pejabat karantina melakukan pemeriksaan terhadap 4 kg senilai 80 juta rupiah milik martinus dikirim ke batam menggunakan super air jet dinyatakan sehat dan aman dikonsumsi https co eassffhjly,1.65E+18,0,0,3,,,,neutral,0.982834578
267058767,clingybaby23,2023-04-24 04:23:05+00:00,pp jogja batam pp 2 400k periode mei nov 2023 super air jet 1 flight direct bagasi 20kg sisa 5 seat,1.65E+18,0,0,0,,,,neutral,0.998725593
1.50E+18,MayasariDevi7,2023-04-24 03:15:09+00:00, superairjet min balas dm dong dm dari kemarin sanpai sekarang belum dibalas juga,1.65E+18,0,0,0,,['SuperAirJet'],,negative,0.877454519
1.03E+18,kukurukuy123,2023-04-24 03:07:19+00:00, superairjet halo kak saya mau reschedule penerbangan kenapa tidak bisa melalui web super air jet ataupun melalui agency https co idgpdbqo2q ,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.996218622
1.64E+18,dimasketeers,2023-04-24 02:56:46+00:00,sampai sekarang koper saya belum kembali gimana nihhh superairjet https co sfiyys0hsk,1.65E+18,3,0,0,,['SuperAirJet'],,negative,0.989412129
1.31E+18,SuperAirJet,2023-04-24 00:43:08+00:00, gibraltarnc terimakasih kak ditunggu penerbangan selanjutnya,1.65E+18,0,0,0,GibraltarNc,['GibraltarNc'],,neutral,0.958730161
1.31E+18,SuperAirJet,2023-04-24 00:09:00+00:00,hi tcustomgarage dmnya sudah kami balas ya kak silahkan dicek terimakasih ,1.65E+18,0,0,0,TCustomgarage,['TCustomgarage'],,neutral,0.998068035
1.31E+18,SuperAirJet,2023-04-24 00:07:15+00:00,hi trimandoko terimakasih atas masukannya akan kami sampaikan dengan bagian terkait yaa ,1.65E+18,0,0,0,trimandoko,['trimandoko'],,neutral,0.997738361
1669215361,trimandoko,2023-04-23 23:53:36+00:00, superairjet mimin buka rute bdo sub direct dong ,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.997837484
470918390,sinagaaagaa,2023-04-23 23:45:28+00:00, superairjet tolong perhatian kalian penerbangan dialihkan saya beli seat tapi malah di oper ke kursi lain ,1.65E+18,2,0,0,,['SuperAirJet'],,negative,0.619864702
1.54E+18,pauranghae,2023-04-23 22:36:48+00:00, superairjet halo ini web check in saya knp gabisa ya error padahal data2nya udah benar,1.65E+18,0,0,0,,['SuperAirJet'],,negative,0.739249945
1.54E+18,pauranghae,2023-04-23 22:22:35+00:00, heybichh_ superairjet eh iya aku juga giniii terus ini kaka solusinya gimana yaaa ,1.65E+18,1,0,0,heybichh_,"['heybichh_', 'SuperAirJet']",,negative,0.997336924
1.64E+18,dimasketeers,2023-04-23 16:05:16+00:00,minta tolong lah dibantu dikirim besok dan diperbaiki pelayanannya khususnya justru saat lebaran seperti ini karena pasti traffic padat dan banyak orang yang butuh pelayanannya superairjet batikairina lionairgroup angkasapura_2 lebaran2023 bagasiditinggal,1.65E+18,0,0,0,dimasketeers,"['SuperAirJet', 'BatikAirINA', 'lionairgroup', 'AngkasaPura_2']","['Lebaran2023', 'BagasiDitinggal']",neutral,0.673883557
1.64E+18,dimasketeers,2023-04-23 16:05:15+00:00,mudik dari medan ke lampung transit soetta naik superairjet delayed dan lanjut ke lampung naik batikairina penumpang sudah sampai lampung eh bagasi ketinggalan di jakarta oke masih dimaklumi https co ngl4nyllmh,1.65E+18,1,0,0,,"['SuperAirJet', 'BatikAirINA']",,negative,0.736470699
1.47E+18,JemmaUniverse,2023-04-23 15:16:33+00:00, superairjet halo min mau tanya apakah carrier 45l bisa masuk kabin ,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998771489
145162854,tjoamegawaty,2023-04-23 14:14:15+00:00, dadimdum superairjet iya nih zonk ,1.65E+18,0,0,0,dadimdum,"['dadimdum', 'SuperAirJet']",,negative,0.988530695
35427213,darrenabisha,2023-04-23 13:51:10+00:00, superairjet boleh tolong cek dm,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.999004662
1.61E+18,frogza71,2023-04-23 09:50:00+00:00, kopitoba itskucell superairjet yang disalahin yang punya koper karena kopernya murahannnnnnn,1.65E+18,0,0,0,kopitoba,"['kopitoba', 'SuperAirJet']",,negative,0.999316096
1.10E+18,dadimdum,2023-04-23 09:44:56+00:00, tjoamegawaty superairjet jangan naek airlines ini meg,1.65E+18,1,0,0,tjoamegawaty,"['tjoamegawaty', 'SuperAirJet']",,neutral,0.915791988
511526119,sugarkray,2023-04-23 09:14:03+00:00,suka banget naik super air jet karena kostum pramugari nya bagus trus cantik2 rambutnya diiket pony tail pramugaranya kayak astronot lucu ,1.65E+18,0,0,0,,,,positive,0.998949945
1.34E+18,TCustomgarage,2023-04-23 08:50:58+00:00, superairjet cdm min mau tanya perubahan jadwal,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.999012589
1.50E+18,MayasariDevi7,2023-04-23 08:47:40+00:00, superairjet saya mau perubahan jadwal mohon segera membalas dm saya terima kasih,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998281002
145162854,tjoamegawaty,2023-04-23 08:46:38+00:00,bdo kno delay menuju 2 jam initial flight jam 14 00 percayalah klo snek2 yg ga nyampe ceban ini tyda sebanding dengan waktu gue yg abis nungguin lo tanpa kejelasan we are on business term bukan hts an please superairjet https co l4zqoz1ghi,1.65E+18,1,1,0,,['SuperAirJet'],,negative,0.721233904
1.35E+18,_mengbaca_au,2023-04-23 08:38:31+00:00, superairjet ga pernah ga delay sampah bgt bye,1.65E+18,0,0,0,,['SuperAirJet'],,positive,0.991145551
22991023,Harwandha,2023-04-23 08:22:54+00:00, superairjet min tolong cek dm,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.999028683
1.56E+18,lim_alung,2023-04-23 08:11:27+00:00,kelakuan grup singa pasti delay superairjet iu 789 yang kagak tau sampe kapan bakal boarding udah dibagikan complimentary alamat lama ini https co x8pgru2d7j,1.65E+18,0,0,0,,['SuperAirJet'],,negative,0.693001688
1.31E+18,SuperAirJet,2023-04-23 07:27:55+00:00,hi dina220982 silahkan kirimkan kode booking melalui dm ya kak ,1.65E+18,0,0,0,Dina220982,['Dina220982'],,neutral,0.998935282
1.25E+18,khaer_bin,2023-04-23 06:50:52+00:00, superairjet cek dm admin,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.999012351
1.39E+18,winter_55555,2023-04-23 06:25:15+00:00, superairjet halo min tolong cdm ya,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998634756
1.31E+18,SuperAirJet,2023-04-23 05:42:46+00:00,hai jkrsrlf dm sudah kami balas silakan dicek ya kak ,1.65E+18,0,0,0,jkrsrlf,['jkrsrlf'],,neutral,0.999081373
1.49E+18,Dina220982,2023-04-23 03:31:31+00:00, superairjet penerbangan bsk tgl 24 april cgk pku iu 912 dialihkan ke batik air yaaa,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.998462796
206073487,lrsmayaa,2023-04-23 02:03:44+00:00, levinajescelind inisialnya super air jet,1.65E+18,1,0,1,LevinaJescelind,['LevinaJescelind'],,neutral,0.998603046
1.31E+18,SuperAirJet,2023-04-23 00:36:44+00:00,hai toms1932gg melaerdbeeren kamcitsal jlparungpg dm sudah kami balas silakan dicek ya kak terima kasih ,1.65E+18,0,0,0,Toms1932GG,"['Toms1932GG', 'melaerdbeeren', 'kamcitsal', 'JLparungpg']",,neutral,0.996487975
1.60E+18,Raka__ID,2023-04-22 22:29:50+00:00, superairjet boleh ga yah kalau saya bawa dumbell 6kg dimasukan ke bagasi koper di penerbangan super air jet ,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.998195589
2643905629,xylonj_,2023-04-22 22:15:28+00:00,gak ngeh kl super air jet satu grup sm lion ,1.65E+18,1,0,0,,,,negative,0.59593755
1.56E+18,an91991285,2023-04-22 18:49:05+00:00, sorkxkfk superairjet lionairgroup sama dan akhirnya tiket saya hangus begitu saja tanpa bisa di refund dan jadwal saya di majukan dari jam saya membeli ticket lionairgrup orang beli ticket di jam segitu berarti ada keperluan bukan semata2 bisa di ganti gitu aja,1.65E+18,0,0,0,sorkxkfk,"['sorkxkfk', 'SuperAirJet', 'lionairgroup']",,negative,0.898198307
230877969,aditZuher,2023-04-22 18:05:12+00:00, superairjet tolong cek dm saya ada salah nama untuk pemesanan tiket itu bagaimana apa bisa lanjut atau dirubah dulu untuk penerbangan domestik,1.65E+18,0,0,0,,['SuperAirJet'],,neutral,0.99279201
1.17E+18,quatrvois,2023-04-22 14:53:12+00:00, tanyakanrl super air jet ya saj emang nyediain wifi on board kan nder ,1.65E+18,0,0,0,tanyakanrl,['tanyakanrl'],,positive,0.438323051
1.25E+18,khaer_bin,2023-04-22 14:49:18+00:00, superairjet jadi saya memesan tiket pesawat super air jet di hari sabtu 22 april 2023 dengan penerbangan lombok yogyakarta saya ingin bertanya saya input nama depan double dan nama belakang ga keinpuy apakah nanti bermasalah di bandara ,1.65E+18,1,0,0,,['SuperAirJet'],,neutral,0.791920125
603497788,ysbbykk,2023-04-22 14:01:50+00:00, superairjet aku check in online kok error terus ,1.65E+18,0,0,0,,['SuperAirJet'],,negative,0.975629628
1.40E+18,unmotivated_grl,2023-04-22 11:55:29+00:00, tanyakanrl dari seat sih keknya super air jet setau ku saj emng ada fasilitas wifi on board,1.65E+18,0,0,1,tanyakanrl,['tanyakanrl'],,positive,0.953358591
497122494,movemrz,2023-04-22 11:54:29+00:00, batikairina mau telp call center kok ga bs knpa perubahan jadwal pesawat saya mepet sekali sama pesawat transit saya superairjet padahal ini beda terminal,1.65E+18,0,0,0,,"['BatikAirINA', 'SuperAirJet']",,negative,0.897127032
1.37E+18,gorengperkedell,2023-04-22 03:57:48+00:00,itu video dri maskapai super air jet yg jg make pesawat a320,1.65E+18,1,0,0,gorengperkedell,,,neutral,0.99776113
49226003,skyseamilkyway,2023-04-22 01:54:26+00:00,good job superairjet koper mulus waktu check in pas sampai mengenaskan https co 87ohvxojry,1.65E+18,0,0,0,,['SuperAirJet'],,positive,0.95590955
358556706,general_alatus0,2023-04-21 15:45:48+00:00, fantasyblund om aku naik super air jet https co yfnmdlousj,1.65E+18,1,0,0,fantasyblund,['fantasyblund'],,neutral,0.975903988
